URL,MatchDateTime,Show,Snippet
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/684/end/719,10/29/2023 13:11:39,State of the Union With Jake Tapper and Dana Bash,"and he's over there in gaza and we're hoping for him to come back home. i told him, we love you, be safe, be brave, and i'm still here. like, let's be in touch and that's it. we finished the phone call and then i text him again and again and again and nothing came"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/715/end/750,10/29/2023 13:12:10,State of the Union With Jake Tapper and Dana Bash,"what i can share publicly on this subject, because of the sensitive and delicate nature of those negotiations. but we are in almost hourly contact with regional partners and with israel to try to get to"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/748/end/783,10/29/2023 13:12:43,State of the Union With Jake Tapper and Dana Bash,"release and we are going to work tirelessly to make that happen. and even though we have started to israel move in on the ground, that does not change our basic view, this has to remain a paramount priority and those negotiations are ongoing. and listening to that mother, i"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/779/end/814,10/29/2023 13:13:14,State of the Union With Jake Tapper and Dana Bash,"knowing the fate of their loved ones. and it's something that weighs on us emotionally, but we are trying to stay as focused and as clear-eyed as possible in achieving the objective of bringing people home. meanwhile, in gaza, more than"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/796/end/831,10/29/2023 13:13:31,State of the Union With Jake Tapper and Dana Bash,"600 americans are still trapped in gaza. they have not been evacuated or allowed to exit into egypt. fair facing bombings from the israelis, a worsening humanitarian crisis. earlier this week i spoke with abboud ocal."
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/867/end/902,10/29/2023 13:14:42,State of the Union With Jake Tapper and Dana Bash,"just as there is ongoing discussions and negotiations over the hostages, we are facing a similar situation with the american citizens and other foreign nationals who are trapped in gaza. it is true, the egyptians are prepared to allow american citizens and foreign nationals to come through the rafah gate"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/884/end/919,10/29/2023 13:14:59,State of the Union With Jake Tapper and Dana Bash,"into egypt. the israelis are no issue with that. hamas has been preventing their departure and making a series of demands. i can't go through those demands in public, but that is the subject of the discussions and the negotiations that are ongoing. we are trying to work through those to get to a point where we"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/900/end/935,10/29/2023 13:15:15,State of the Union With Jake Tapper and Dana Bash,have secured the safe passage of any american in gaza who wants to leave. we are in contact with them on a near-daily basis. we will continue to stay focused on this. this is an equal priority to us as getting the hostages out. it equally requires us to get to
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/918/end/953,10/29/2023 13:15:33,State of the Union With Jake Tapper and Dana Bash,"a apppoint where hamas will per their safe passage and we are working hard at that every day. meanwhile, there are reports that an israeli shot a palestinian settler in the west bank."
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/948/end/983,10/29/2023 13:16:03,State of the Union With Jake Tapper and Dana Bash,"evaluated that warning to a public warning. palestinians are literally being killed on the west bank by these extremest settlers who put out leaflets, warning of another na nakba. palestinians were literally chased out of a town in the west"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/994/end/1029,10/29/2023 13:16:49,State of the Union With Jake Tapper and Dana Bash,this is an ongoing challenge. it is going to require ongoing and intensifying effort by the israeli government. that's a point that the president made publicly. it's a point we will make continuously privately. and we expect over time to see
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1010/end/1045,10/29/2023 13:17:05,State of the Union With Jake Tapper and Dana Bash,"the israeli government step up on this. and the president use the word 'accountability,' that there be 'accountability' for those extremist settlers engaged in this violence. good luck, jake, this is quite a challenge you have. i appreciate your time today. thanks, jake."
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1027/end/1062,10/29/2023 13:17:22,State of the Union With Jake Tapper and Dana Bash,"as the war in gaza escalates, are republican senators in line with the new house speaker's views on u.s. aid to israel and ukraine? i'm going to ask one of them, next. and with the republican presidential field shrinks once again, who will emerge as the top alternative to donald trump?"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1288/end/1323,10/29/2023 13:21:43,State of the Union With Jake Tapper and Dana Bash,"already laying out his priorities. one of the most pressing issues on his plate is aid to israel. our next guest is on the senate intelligence committee, senator james langford, republican of oklahoma. the u.s. has been encouraging"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1303/end/1338,10/29/2023 13:21:58,State of the Union With Jake Tapper and Dana Bash,"israel to delay a full ground invasion in order to make an effort to get all 230, i think it is, hostages out. israel has, of course, announced the second phase of the war and"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1319/end/1354,10/29/2023 13:22:14,State of the Union With Jake Tapper and Dana Bash,"is launching more attacks in the gaza strip from air, and also from land. does the intelligence suggest"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1334/end/1369,10/29/2023 13:22:29,State of the Union With Jake Tapper and Dana Bash,"that a delay would hurt israel's goals to destroy hamas? it's a very complicated issue, where hamas has about 500 miles worth of tunnels underneath all of that area in gaza. it's a very complicated environment, to be able to hide"
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1351/end/1386,10/29/2023 13:22:46,State of the Union With Jake Tapper and Dana Bash,"hostages. right now israel is trying to be able to bombard some of those areas. they know where there are hamas fighters, where there are leadership, and where there are key -- either ammunition depots, missile storage, or obviously, where their military typically functions underground."
https://archive.org/details/CNNW_20231029_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1399/end/1434,10/29/2023 13:23:34,State of the Union With Jake Tapper and Dana Bash,"launch from yemen towards israel that our forces were able to take out on their way in. we've seen that. this is an ongoing issue, not only to pre-position more missile defense, but also to watch out for hostages. a lot of the families of the"
